sequence,segment,bitrate_kbps,duration_s,size_bytes,psnr_y_db,source_file,sha256
elephants_dream,10,8000,1,923663,33.461488,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0010.266,bb42feaf1837635fcbee733afd42ecedcad87710fa5327ed4c430b43a0b63bd5
elephants_dream,11,1000,1,109572,28.382102,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0011.266,7be9c1682a61ae079b1d2e1d794ce6fe373bd7ac3d75ca0756ae9a157630cd1e
elephants_dream,11,2000,1,223522,30.486892,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0011.266,4e934d5a61d6ae53d5f8def99b27ac5966d506ccb4a8ebf7ede260d55779f860
elephants_dream,11,4000,1,458813,32.580739,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0011.266,726cb88c807036eef4f5d9daf387bd1389f9b81605470779386982f89b8546df
elephants_dream,11,8000,1,909599,34.877773,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0011.266,fe74165793e3a7961429c7f5138b85cffd0d039cf2e26008ca60b325a982bc4d
elephants_dream,12,1000,1,106550,27.478072,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0012.266,1be023c2a75a98a390ab178cb596f42a2a56ce0f431169abc7c29af8e3658383
elephants_dream,12,2000,1,216522,29.461815,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0012.266,b1bb039bee11406057443f08b5a6e80d3168eb5523e3ed5e68dadd633b8a9386
elephants_dream,12,4000,1,459243,31.731232,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0012.266,1f0fdf0913b347e8bd9e18c127997112e7601ca49edcbe314252b8b8926fb12e
elephants_dream,12,8000,1,912539,34.122772,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0012.266,ed782a4c96b5c58758592a002fcb2728fd765c6236a8827cffe841930ffe850c
elephants_dream,13,1000,1,107901,26.828894,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0013.266,cfe925ed078eb2638ef2254cc4b3b3e6ab7b3c36086a6a70b0862b0207e6e6ba
elephants_dream,13,2000,1,251175,28.996394,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0013.266,a6d6e0a82731d8bd124e6dc9fed6bb46b48ff52c7036b0fb332cb97aedc23df1
elephants_dream,13,4000,1,513027,31.139741,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0013.266,876fa7c18f64d1b112abc194828f1246885f5b9cf52f6e30732a915322cc30f8
elephants_dream,13,8000,1,993674,33.520311,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0013.266,a4de552e814141d20cd423c8c680c6016791b9361a41387cbbe4a1eed7c218b2
elephants_dream,14,1000,1,102156,27.791029,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0014.266,ebb2ef47480d3e6c62365489e6ad5a733c5408ee4efe7ec03f56a6190adff341
elephants_dream,14,2000,1,247851,30.195563,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0014.266,f2056789e35815c056c1a840a0f413e077e7e4c57f23659f82d347a8ec752aed
elephants_dream,14,4000,1,488339,32.148792,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0014.266,e4ee3e929d639a53036ae9ffe2028c963b8fcafd1c0937edc64f975a6bbdd8d8
elephants_dream,14,8000,1,980392,34.712151,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0014.266,7ebcac49cc1f899821929bfec88c89d9037758202339304999a22e9d79d71828
elephants_dream,15,1000,1,114191,32.309915,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0015.266,9f9c96822b2b68c1cdbc2d77f8a75d44d9a3a6598628c0e4c99a6ab47bd80bf7
elephants_dream,15,2000,1,231923,35.177099,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0015.266,4ec3a676d9615e1e43f7ba6124907ad00883111d4fd122bbaf75492e9f84db17
elephants_dream,15,4000,1,436364,37.719688,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0015.266,43044fbc54e36ec36705adb64bff69547fde90d36e3f6f83524aa7e5290856bb
elephants_dream,15,8000,1,788966,40.364317,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0015.266,9706c9f9483488dd87d55312ddab96091403db4f83aa6235cb64e3e20b84f40e
elephants_dream,16,1000,1,115821,35.312908,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0016.266,4638fd3845f6c54db8475b9ae8e3db51cff4a7777abc510c5ce73e3a4787dff9
elephants_dream,16,2000,1,220542,38.021517,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0016.266,b45bc1e91c34fbab12690f3f9f98029d461323904547c2f81b17ba5939f2b097
elephants_dream,16,4000,1,386159,40.364236,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0016.266,fa2a811c44a3623713514eef02f30359be338809931da7872c36d9831d65647e
elephants_dream,16,8000,1,672453,42.460628,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0016.266,60d7e8f3da5db20fde5663f040da04da9359f4583d350808f228e7a8fe7ca9d0
elephants_dream,17,1000,1,111774,36.653536,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0017.266,f36fc63819e7df09cf8a82cccb4aa0c8e0ba88cb2d38a9d2ac2124f17ab6b1be
elephants_dream,17,2000,1,216359,39.304565,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0017.266,52ce8eb8ad772571cbabe1c66d04c51b41ef62f71571f0e2c8a0d9797459b9b0
elephants_dream,17,4000,1,391927,41.544008,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0017.266,74f3e332e902c8dedd4a575723e484e7c95eb4064170105d54482b8924860d8a
elephants_dream,17,8000,1,665394,43.359311,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0017.266,d20de90906a88a3a609243cf3107d0deeaa6f235207b781b1a0ec7764d5e4019
elephants_dream,18,1000,1,108402,36.320766,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0018.266,5114770ea701f568a7a476efb77a90d39262c62069fcdc127070a9e7248ab315
elephants_dream,18,2000,1,213147,39.031318,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0018.266,ef698d38a0925562aa6e808d22455d32e7e709286951637600d9820272797f70
elephants_dream,18,4000,1,390417,41.356123,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0018.266,9ce7ae0a5395cdd9e6c10f5443f049cb32a2b5776f594bafdbb5197ad7c06c76
elephants_dream,18,8000,1,622898,42.982639,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0018.266,97ff070086f62e17b1d9dc2d0840a870d85bf00692fe09d17aae3f645ad212f7
elephants_dream,19,1000,1,117522,30.836194,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0019.266,70e7660c4670a43fafb2f113c65220c7d39a8ea5fc0ef57ebe627cc89d4dbbd2
elephants_dream,19,2000,1,235303,34.020431,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0019.266,ce684378c30bbca84f7f694c1c4e7065efa4023ff00cb41187639533699c1027
elephants_dream,19,4000,1,422969,36.817453,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0019.266,1db34fe0ffac8b6a593a6a1fdb401a29b159bbb6d88433a106c6ddf699f6d923
elephants_dream,19,8000,1,715513,39.373389,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0019.266,8da1cf442113e4fa69c53adef1bedf9064d7827714a88808cd5807b7385fc9c1
elephants_dream,20,1000,1,118206,32.632838,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0020.266,4b95df7890a917057f5e07c1820a9579bf37cf6d31e91e7732037a13eb5a26df
elephants_dream,20,2000,1,225873,35.565445,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0020.266,9b076f210a56766487a7bf46882a580d7892ac8af8a4e8579c95c109b7e4484e
elephants_dream,20,4000,1,408730,38.030570,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0020.266,8bcf979000ae7573fcb0e195a0fee2bc3e0f37829b5e3f47d452657a27fed324
elephants_dream,20,8000,1,747556,40.395417,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0020.266,44dad4ac35928a24bd0b61564ab86f1af3632b53f1a30dfaceb31b1a694fee33
elephants_dream,21,1000,1,116574,32.633601,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0021.266,38edb303c5ef40a93081424a689bc9e0c99b680bbca42f6f6f5634f197274c23
elephants_dream,21,2000,1,224456,35.582353,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0021.266,a79b672b2f695ab218b3ca14bfd029b63f6cfa5b1d9a04f766b410a96b56bcac
elephants_dream,21,4000,1,410910,38.144151,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0021.266,a08c198b1694f74a214f9f711f5c1b271d62ed4289cd2204050c288c18eb7620
elephants_dream,21,8000,1,755236,40.546439,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0021.266,f557e10da447c79ad93717049cc3cc0708567d81cf4d32d25d13297599cbd609
elephants_dream,22,1000,1,115184,34.039231,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0022.266,4a70e9f4e14721e8c29a310dc03f5a5bfc1ab9807fe769b26c0cca43606f0ad7
elephants_dream,22,2000,1,219129,36.855913,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0022.266,b5967def97a0f78559576e6bb0685119dc14199dc82f1a7d62dd620963d1b11a
elephants_dream,22,4000,1,411318,39.306757,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0022.266,b8b10325cc3df64246f1b68766c9ef8ed57b1a03f0d4b74fe2aad85efd04fa5c
elephants_dream,22,8000,1,728862,41.211152,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0022.266,d34d288001d065cc643c86784186f063b71c830540a5bf8b853d40a3081fa7f7
elephants_dream,23,1000,1,103222,32.503952,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0023.266,1607c8b9aa7a0def4d5ddd90459942b1ecb0f1003f044a939bcf297e08bbceb6
elephants_dream,23,2000,1,195587,35.202048,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0023.266,6188ece51c10831670de54f0fbe883a2d6a44cf64f23c2fe157137040489a601
elephants_dream,23,4000,1,358615,37.806747,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0023.266,15e38af90ad644d253ea24282649649b65cb3f346323dff6584d09d54603e2dd
elephants_dream,23,8000,1,650166,40.451628,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0023.266,83315faa37b93c776e22910ca27c86f5b1fdf8ee422077ad5c22fef0fdae6fa9
elephants_dream,24,1000,1,102574,34.197066,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0024.266,390319a0f7b14de92a0ad2e0bd997ce1d2d39f8ac5f2fe60820c58d45a168bdd
elephants_dream,24,2000,1,202075,37.132307,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0024.266,5582318242b237c2e6fad456ffc1f0d8ad2c8d4e369e72cabe269ef819a0e0c8
elephants_dream,24,4000,1,366716,39.815484,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0024.266,13dddccac3a0ed66993cca7e38870194d13432b5fb06ee613dde6d7b81e9f489
elephants_dream,24,8000,1,670310,42.542531,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0024.266,3510844340d11c9cd0e94af73d15aa6809174415a6b3406b55350f788ef76d58
elephants_dream,25,1000,1,109409,34.393124,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0025.266,5c24bb0e346b18c4f43990f4ed230cc7313e10e47681ed124835b22c95e83242
elephants_dream,25,2000,1,213524,37.250626,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0025.266,5c44d314a50a73ec27e73e52767c06e192f12a209ab24a84e7ae1af5a1d51d81
elephants_dream,25,4000,1,402657,39.898101,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0025.266,2954441198abeac34abf36d4099a8924a8ac47348c16a40ae0b619160b894c31
elephants_dream,25,8000,1,735478,42.511193,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0025.266,dd7812535437797de5e89ac6cee04b479a8d0ce4d7a4f8138553c19c42e315ab
elephants_dream,26,1000,1,119370,38.301662,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0026.266,491ad731345235c6824e3cce2f5708078aeb500fa56014e44fd32afbd6266165
elephants_dream,26,2000,1,228617,40.844044,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0026.266,964cb0c4e98cf3ae5dc84edc2908b0c4cacbc2da9ef6a2e03c4ccb3fb0fade5e
elephants_dream,26,4000,1,424878,43.259570,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0026.266,7fda7e126f36d245eea748d909b8c90beef12fcb20676a831dd492780be5fda7
elephants_dream,26,8000,1,675970,45.117397,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0026.266,2d7ac1f8703b0e1820690d81db93405b808bdd067b177bfbd203fca43916e7db
elephants_dream,27,1000,1,116273,37.466357,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0027.266,cc05c5f748e72779d612d1c3ebfd1b4f49b4a9fe5ed25f60aec95df1d6114120
elephants_dream,27,2000,1,235532,39.809578,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0027.266,7d56e199572d7bb9146186de0019d322ee9fb81db5490e207d8b5522f3c40ef2
elephants_dream,27,4000,1,427588,42.103290,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0027.266,1f75a43f99803426c9adafd7174fdc0b40113ac5c8a8123d0521cc51c9426e05
elephants_dream,27,8000,1,869587,44.832390,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0027.266,0a02cc3b83e4a48986210ccc1927896e400fbe94da6c8da976aa7a1bbb4878cf
elephants_dream,28,1000,1,137997,38.890590,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0028.266,772b406bfad992a007ac0563402e4187b389d9a2a97b30c0a5c7964f76baa4ec
elephants_dream,28,2000,1,264436,41.159216,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0028.266,60231163a92a3bf722008274f7e71e30485fb624a5a70f0bafa0571faf19427b
elephants_dream,28,4000,1,481344,43.167023,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0028.266,7a3a4ba8446f2dfa69e5d7a81ceee6a7f3edba8d4926f4c3327ffadb2d8ed22b
elephants_dream,28,8000,1,830048,45.162291,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0028.266,cb6a30c7c56da7f65f16dbbb1aebaefc2588f8cf8c0e9ebd50169cdff61823c2
elephants_dream,29,1000,1,111307,38.030935,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0029.266,82e39230b09ff38afeede6e32111a86f54797897d270e8bc7211bf7f358c5ac4
elephants_dream,29,2000,1,216323,41.928436,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0029.266,ee068ac7f0cb60468995fe6484e67f5e50101066b626bd9b4e136230f6bed15e
elephants_dream,29,4000,1,403354,45.393063,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0029.266,15c790c1d37fc8908e95997de0552f44076a1bb10824d65b527f55480f988787
elephants_dream,29,8000,1,747411,48.865689,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0029.266,e6d794d1cd88782884a139d385701ac9b259eaaa4e82edaa4d1510b8c87a3c1a
elephants_dream,30,1000,1,1536,100.000000,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0030.266,7e94e2c5c5c6be4e885e9ffc38e4016988c8e63b49ba5a50e9facc3471431661
elephants_dream,30,2000,1,1556,100.000000,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0030.266,2a58390885dae85de289e90a6c028afc8b413dc3a5e10c6a4d3272e7ed50e94e
elephants_dream,30,4000,1,1580,100.000000,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0030.266,b6807a3baf5036e6179fa93aed00ace8ddc2b453a6fa6ab6d1a27ccae91008c8
elephants_dream,30,8000,1,1590,100.000000,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0030.266,73d5ac4debd7dc7bf1f2a531b4753e3b21e3f2fd390e1edcd0d41742deb5422a
elephants_dream,31,1000,1,1536,100.000000,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0031.266,7e94e2c5c5c6be4e885e9ffc38e4016988c8e63b49ba5a50e9facc3471431661
elephants_dream,31,2000,1,1556,100.000000,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0031.266,2a58390885dae85de289e90a6c028afc8b413dc3a5e10c6a4d3272e7ed50e94e
elephants_dream,31,4000,1,1580,100.000000,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0031.266,b6807a3baf5036e6179fa93aed00ace8ddc2b453a6fa6ab6d1a27ccae91008c8
elephants_dream,31,8000,1,1590,100.000000,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0031.266,73d5ac4debd7dc7bf1f2a531b4753e3b21e3f2fd390e1edcd0d41742deb5422a
elephants_dream,32,1000,1,158024,67.166107,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0032.266,4b9194931020faeaf91e2017cdbf0a21d522e6fb86c632bb60bce29dae6fb62e
elephants_dream,32,2000,1,231264,67.726429,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0032.266,0c55fd4357cee98bae875e9572245b7a8bcace3ac2455a2da3f451120ec09c4e
elephants_dream,32,4000,1,343716,68.313424,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0032.266,0bfbe1ae982962fa606c33389d8194ea8cb10bdfaf2b74c62a64159cf877229a
elephants_dream,32,8000,1,529628,68.956006,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0032.266,6967dff2b73401398b08289ec06270fe68968f8af8e763f5c455ed64ece519ef
elephants_dream,33,1000,1,195663,47.866195,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0033.266,911f5a76be2772e6acfada558d84f881b416aef2ded29400f99966040c1ddb0b
elephants_dream,33,2000,1,278281,48.795575,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0033.266,0ad541a81abee66b18f28fd2a7dd313eb6694039e274692739f225f9c1f326a6
elephants_dream,33,4000,1,403543,49.754974,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0033.266,e7529a9dccdcd499fef923061168970dec257abaf54c8d2b02f54a904ae317ea
elephants_dream,33,8000,1,612781,50.823853,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0033.266,ed147b1f6c04aeb470e0ef8f5819f309708ea24406f9af2a2d6f4aedf69bf1d9
elephants_dream,34,1000,1,151720,47.137052,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0034.266,66508d33be0c56dc89e946b7363caf5e18b0db75b50f59047b7716a99db40a1b
elephants_dream,34,2000,1,259155,48.627506,../encoded/full/elephants_dream/bitrate_002000kbps/segment_0034.266,b15233cb81748228ddf7cbdc47fb0433edbbadfb0b377946d33a8f137ec01a1c
elephants_dream,34,4000,1,400040,49.772664,../encoded/full/elephants_dream/bitrate_004000kbps/segment_0034.266,4f788f4acec00437274507b3958119a8cde7bfa9a0e9867156e2c5fce0c973e0
elephants_dream,34,8000,1,622680,50.959645,../encoded/full/elephants_dream/bitrate_008000kbps/segment_0034.266,5115295e1e7b2bc4a605e0fcc0069ea62fba8a5c2d2a64229f315d61edc3c971
elephants_dream,35,1000,1,151932,47.308374,../encoded/full/elephants_dream/bitrate_001000kbps/segment_0035.266,6b9e872263a4a4a95b2ade88ac0f72b30338392b61d554f645f1bea5bd660235
