sequence,segment,bitrate_kbps,duration_s,size_bytes,psnr_y_db,source_file,sha256
big_buck_bunny,5,2000,1,204560,47.128887,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0005.266,2a19dd3c42e6ab02346ddd50bfad4c1231f82b330963258656456c1b8e046add
big_buck_bunny,5,4000,1,289009,48.301898,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0005.266,ca6c2aaab413546a4ad74ce16b84b7960dda3a41d00adeb23d9f07331f3c29bd
big_buck_bunny,5,8000,1,401850,49.554323,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0005.266,64964cffbad1ea8720f28d802cfeceed1772cddc9b5f21636f2b3559d4ea1a3d
big_buck_bunny,6,1000,1,126610,43.349947,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0006.266,42aa5d410fa1b5e05dd61695c728a728dfb51b12a665f8cdda64b071692426de
big_buck_bunny,6,2000,1,221378,45.715326,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0006.266,940c80fb2de22184c3b2bbfc98238d776b1e301d2e4bca731e7484e21e27950e
big_buck_bunny,6,4000,1,352454,47.506475,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0006.266,364910b0a4bd42b1cdcb2aace11535c952ceac7de9284d93b533169229147563
big_buck_bunny,6,8000,1,482652,48.626724,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0006.266,b40363b1a19f5c9428100b8785f521867959201f08a8b3d9f405b6597c5f8a75
big_buck_bunny,7,1000,1,125738,41.255384,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0007.266,ba6c574b7cf603c3af4ca95dba33b36482ff2009675a7176839a3e4a93b5f92c
big_buck_bunny,7,2000,1,210807,44.078178,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0007.266,e124cf0769d99702eb2bc4bbacad832b69bd4f1196dfdc90424bab39b0dfd744
big_buck_bunny,7,4000,1,341010,46.300163,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0007.266,51b7e117d360ecf19880f29219905a8a578a0b6261652b66a3e8233a1933ef9b
big_buck_bunny,7,8000,1,452798,47.468563,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0007.266,6becd4f98660e63953f7c3c3c1e7a66e19040c30cf082ed4ebddfde6abfd21a2
big_buck_bunny,8,1000,1,125346,43.246060,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0008.266,dfe8b632ad8932eeb4b51ed64f2afcba4d7655e8a49e6c4dc67a86bb7c412daa
big_buck_bunny,8,2000,1,204542,45.684796,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0008.266,67144a35010c5238786fae447844f243a6328449c92f82aafdf2825f05a2a839
big_buck_bunny,8,4000,1,302160,47.384617,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0008.266,3907cc6d3e184f03e78f5cf8ddae891ad6c89a1d151874b91e869f8b4f2c9b03
big_buck_bunny,8,8000,1,405070,48.538412,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0008.266,5c0ffc8577ce4b1c5cef7193d718c0978c33cfb5f0aba50972965c5b369f223a
big_buck_bunny,9,1000,1,128391,44.225595,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0009.266,b9e31bd60f11d79960cc82de7d6658d24ed9ff3fd91357fb86ec4a5bf4840ad8
big_buck_bunny,9,2000,1,198473,46.271479,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0009.266,9e2ad070f46a1f09c049bf4942628e9165fa73652bb532bf4d1e3aa5231fbecc
big_buck_bunny,9,4000,1,296765,47.877436,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0009.266,15c9ca485cccf4f63fb772f041e9b6f8c6805e534be1743c16337460fd1fb23e
big_buck_bunny,9,8000,1,381083,48.837893,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0009.266,860c22048db89e431721483b2fb42f1d0c49c6a8c08e576d56544e25b477a599
big_buck_bunny,10,1000,1,121800,43.415592,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0010.266,6bd4c24d485ceeb542119a229ec955893b6ebf2b5ec720f0600f805c8c65315a
big_buck_bunny,10,2000,1,200412,45.888587,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0010.266,04fcf931d7effccbc25f87f5cb03836c3698a5cccb6fb5a4095bc69bcd9cc30f
big_buck_bunny,10,4000,1,301579,47.597195,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0010.266,88069745227a42ec03b03640b750bf5f0018eacae51ccf1d1bea44d241fc7325
big_buck_bunny,10,8000,1,400576,48.716780,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0010.266,02cba262b7563fcc87c213f07d1827dc77694174319226e609b850e6bc8dd85c
big_buck_bunny,11,1000,1,132864,43.171488,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0011.266,a36249bf41af44fa5e8a24a5dca79ee18cab51f61f99fb177cf9eeedd1b27646
big_buck_bunny,11,2000,1,218094,45.942788,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0011.266,6d5642f31cebaafda70fafafb892bef5e16be17ec68199172bff831ac309b5b9
big_buck_bunny,11,4000,1,311939,47.378855,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0011.266,3a002cc9a7abe2aaa947406aaf2e5d3112821efea25b9496ed78ce0d0dcfe003
big_buck_bunny,11,8000,1,417390,48.519557,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0011.266,53229c582c90b87187212bedd327ae590b77b19bd182fea93d0ab2372e1aea3e
big_buck_bunny,12,1000,1,133940,43.927013,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0012.266,a483ddb241856d3987d38bab9577ce0fe572dfdab28dd5452d100a1be76798fd
big_buck_bunny,12,2000,1,207533,46.128724,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0012.266,7b645be524a9f77b302a8b79cda7a48ad62b25f81d0a80770dcf467166cfd223
big_buck_bunny,12,4000,1,301154,47.595147,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0012.266,c3c00931792a79f93bd00311b941c0b2f58fcfc47849f6e1f5ea5e8671dac08c
big_buck_bunny,12,8000,1,438702,49.044092,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0012.266,3926e0a1f77ab05715019f9ccb2d1b2988bea1ebda5248ae34da3fe845066fce
big_buck_bunny,13,1000,1,120757,42.152137,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0013.266,c21579aab55a42e3da895a64b68f79e4ba78374b1439e8670f68176246e74be2
big_buck_bunny,13,2000,1,206735,44.828235,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0013.266,f393071930dac0af12f31cb7b0b8584743a2c1e19a79ec2f944de99d6b3de290
big_buck_bunny,13,4000,1,318045,46.639476,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0013.266,22bd415c7068f0a2c089affc3686fa103449cc6ba5efb436dcc2241a20620334
big_buck_bunny,13,8000,1,450043,48.048083,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0013.266,8ce5be06640b59852a9f821c32bc9b50d3d003c3bbf5b9f15486ef3f25d17c10
big_buck_bunny,14,1000,1,120003,42.055272,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0014.266,96571d8885645956ee04ae3be7fb3022a9d4724a2c845c6aaf1ceb1a08d2fbd2
big_buck_bunny,14,2000,1,200417,44.731385,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0014.266,00096a7d58cef781fa01d407a62417cb4c17c12ffab6c45d94be33bd13924a9e
big_buck_bunny,14,4000,1,319764,46.741908,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0014.266,e61d38128394f19f440597be7d07b197d46916e1bd485259be61658539521511
big_buck_bunny,14,8000,1,449725,48.147715,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0014.266,9daaf71ac3a33fc549da7be925928630ed2fddb25103e2b55b26825d55bb620a
big_buck_bunny,15,1000,1,123709,41.860656,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0015.266,8c10349a2bf99122c03449dd5d984dc0dc193bfef317989ae760bf5be07945fe
big_buck_bunny,15,2000,1,207860,44.580338,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0015.266,dacba54390db7c92e58287a778be5be76762e18ea66db17bee521b267431cb29
big_buck_bunny,15,4000,1,319510,46.482005,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0015.266,40b252c3c7d5dff01380b99afec6060276a3ca60dbc286a6ba3ba39c2861af5a
big_buck_bunny,15,8000,1,451066,47.909907,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0015.266,af82fa697468e57d56e23a80e99c3bcf3c1b42aa92e168325d0371ac78b30c9a
big_buck_bunny,16,1000,1,121911,42.324917,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0016.266,24ccbf63b2693edaa6fc7472ae6921db70612ad678c59f066af98d219bbf597d
big_buck_bunny,16,2000,1,202582,45.005675,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0016.266,31d0a97a751ac423bdda43ebe8de2824866c1ecbbd9f942f13aa8bfe214d6e52
big_buck_bunny,16,4000,1,317457,46.869612,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0016.266,3b735171b9d08ee03bfe3244861fdc96d444cd72a4727d95d8b2f92394c09377
big_buck_bunny,16,8000,1,427673,48.025482,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0016.266,c714d1ec23889fd57016744084a1f01bc5227dc3e5a9c35c656957595ab43c8e
big_buck_bunny,17,1000,1,118340,42.325317,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0017.266,74f00e9d825bf54c6c2a5e55286b63d200564f3916449bc342b27d8966bd7746
big_buck_bunny,17,2000,1,201485,45.040895,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0017.266,a701b0c7ddcd3d400b1323dd92b47b8d3b4a49804158fca46548693d8a4f823c
big_buck_bunny,17,4000,1,315577,46.915994,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0017.266,f4e3f2e7f51242caa14a7758cab06931d10b53726b026fb8df1345f63d95b42f
big_buck_bunny,17,8000,1,422885,48.114787,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0017.266,07a189afdadac47b975e85e08b6b039d6d036acdfdd49064d23115f69779bf16
big_buck_bunny,18,1000,1,122435,40.819413,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0018.266,002018394fefa39908a55afa3f8cd89cc04d4962fa9475331f053a1cfba4b48f
big_buck_bunny,18,2000,1,204891,43.914214,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0018.266,84dd46ddc02cce8d0b1af9a0fffc1757437db8ea39aeee1bbdff94a69f5cf642
big_buck_bunny,18,4000,1,319411,45.990118,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0018.266,1ac60f154537f6a94efa6557614aa1f8a1c4690750071a59e8c7ba9bb2e93f89
big_buck_bunny,18,8000,1,432354,47.372123,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0018.266,5cc92310025eb677ec39075ea8708b027c25a5d38048a914a5c869690121335f
big_buck_bunny,19,1000,1,122890,41.240156,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0019.266,584ba08ef7dc4c35763f504ad772b6dd42954e2df6745f535ff3d32e43ff59c3
big_buck_bunny,19,2000,1,201996,44.064982,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0019.266,86d697ace5aae1d597289f3c2807c067299d3aafcad1fad18637a2905ebd41cc
big_buck_bunny,19,4000,1,338830,46.521328,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0019.266,8ea0aff5efb6cf00a74c77211970952f408bad2e6633045ca06241f609592d3a
big_buck_bunny,19,8000,1,429389,47.586744,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0019.266,31ad6a280a27662212569debf96b969da3c39279c120513cca32b4a685458134
big_buck_bunny,20,1000,1,119900,41.256140,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0020.266,ba01134a832b8f6ebe51a37023114b9e410fd774c6edc6b6d639ec0fea5fd8d8
big_buck_bunny,20,2000,1,200275,44.082214,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0020.266,735d14f6133cb2c53dd8343c787c0545dfdadd92bd54551089b67427dd9f4d15
big_buck_bunny,20,4000,1,322981,46.190324,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0020.266,45dcc21cb82b9b5e050d14b2461ad7c5ec3fed60c2c412c3facbb07760d84d67
big_buck_bunny,20,8000,1,452994,47.699126,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0020.266,dee5b5a6bb578d261f9d78c38c261d046aa01154a7c86bcb38177f5d4e47b5a4
big_buck_bunny,21,1000,1,120825,43.110835,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0021.266,00941148d51e096881282f1a3049e1463ac67a41dec1f20c735a390e093ac9b6
big_buck_bunny,21,2000,1,199126,45.573382,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0021.266,1ccd44fcf44eb6ff2eea0be700a2d182d004cc3a19f69b803fb539490e9201d8
big_buck_bunny,21,4000,1,290195,47.147981,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0021.266,8253b817a5040523d254cae60b1b816894bd304ac0ff7bc90640e416173b62f0
big_buck_bunny,21,8000,1,412057,48.492849,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0021.266,54cec2b3fd45837dfa564e956615820ae2fe89404b9ed8558b69e1dc8800c684
big_buck_bunny,22,1000,1,120762,41.412138,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0022.266,fc33df1d6078f5c52324c922779d940a8a9718231f7ec3d9318506ca99ea16c4
big_buck_bunny,22,2000,1,212089,44.359262,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0022.266,0d59887d17ed7a0c65a4fccb77a496572d07a2a83319cbdd0edd3ed6be876f55
big_buck_bunny,22,4000,1,349627,46.748339,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0022.266,8f28601cb7cefd57b3ea758d310c8e9d1162ce2c0d36b1bb0b1c19d5d2f69457
big_buck_bunny,22,8000,1,449568,47.808081,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0022.266,3393f848d560c0affd0d5100edd25506c073f12186ed718831b62a1eef040d32
big_buck_bunny,23,1000,1,131603,42.934319,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0023.266,1c91a9aa3cbb5f3c66dd835a71e7ce5071f7ede2d0ad83611207c4fc1a7769ef
big_buck_bunny,23,2000,1,216360,45.841315,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0023.266,b3d3e1e11a3027ad128203a8dda5426274ba22908b43335c506d2bf00028eb51
big_buck_bunny,23,4000,1,323829,47.661511,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0023.266,e75a7b18c78888dc794902820450a6a648240cafd5a4442da352bca5b83810b4
big_buck_bunny,23,8000,1,457817,48.995442,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0023.266,d66e206dadd564f4ec8e04dad1300567c27ccdd159385715b4d17dbfb6b0b06e
big_buck_bunny,24,1000,1,134628,44.238314,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0024.266,58a7ad0bdf0344f0b2b752617c941fe71a1d38765f9fd70ac2ea3234701fc1cf
big_buck_bunny,24,2000,1,211930,46.589638,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0024.266,ce8d37782c5a5d679e009463fe03fe1e5ea15476eab049eda4b56332a89e4912
big_buck_bunny,24,4000,1,287551,47.963490,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0024.266,3df5506f6bf4d84ca596c72c6b288e12a7d098e1bf722760ca3e2510eadf5770
big_buck_bunny,24,8000,1,397813,49.237088,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0024.266,744611a59e0209ee4dd4232c7b542d4e7a2a2ac5c234b95c47012b6f63ded606
big_buck_bunny,25,1000,1,129663,44.478870,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0025.266,b9810d08effe7a40b556413a5b3dd1a4e6d6b1777b5018cc217b34334bd53351
big_buck_bunny,25,2000,1,193529,46.503221,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0025.266,ba65c2c157bf8778d291518a38a4092d9a8e8e30c3320ee149729f8149b34b8d
big_buck_bunny,25,4000,1,275374,48.087874,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0025.266,ba63c3bd8d3ecf6f1d1aa4b1aabb94ca490406e90d392700ae9f3cc16a523fdf
big_buck_bunny,25,8000,1,384492,49.390674,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0025.266,0c764ee7ce0c8a1bc555c71e9a87c250cb6f32690884e66c2493f3c78210b233
big_buck_bunny,26,1000,1,139819,37.144084,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0026.266,d4a956dba031e1a8a9abb96d8af3086b128330ce34f27829ed4f15e80a8e542e
big_buck_bunny,26,2000,1,274920,40.507791,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0026.266,6cdc711b75f38922e7bf935478141a180209942ffed989bf5132133ca310fb81
big_buck_bunny,26,4000,1,443579,43.356794,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0026.266,72501f71fa920edb0c1069e039baf2da41654ecc070484222997a00fce9cb414
big_buck_bunny,26,8000,1,626894,45.428458,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0026.266,ffce55190ba9a3bc4d8ba1d8420b6d8af384ef1095a7cb828c7884228fdf419f
big_buck_bunny,27,1000,1,129506,36.390331,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0027.266,f42ebee0f488c13dc5e2640ae34b29f6beff470630eece08d04f76a395b9aaa9
big_buck_bunny,27,2000,1,236126,39.769174,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0027.266,512cc0e3530575089fe579426099470f65c612edf70874be4adc00cb057a4d3a
big_buck_bunny,27,4000,1,416935,43.041698,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0027.266,29cf3ef7f546f7e272cebffd8de6c9a38b4a48e9b1df78e437ae8685d50f40ef
big_buck_bunny,27,8000,1,556475,45.127242,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0027.266,e87bf706e58a67e469ae0a840535cde29ce45fd159f795aba96bb595e4ce2316
big_buck_bunny,28,1000,1,127814,36.666530,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0028.266,4d50c5ac3b2d2f9845984637e66881a5fb42e5baa75f83fc9aacdaae24ca9f98
big_buck_bunny,28,2000,1,249639,40.527311,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0028.266,2000b05aeb010a29ce78da360712a2847a1f1d2e0aeb88abda3dc6e9b964ba16
big_buck_bunny,28,4000,1,387687,43.080949,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0028.266,6dad3114abb6851f172554888b1d9b6d78b41f44bc62cc860cc9409a7c58ead9
big_buck_bunny,28,8000,1,536723,45.356037,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0028.266,c9da896228e76e45eed51e20d2d0dbf45b39f5a6ed8e0ad5e7a4b5e49c15d0e6
big_buck_bunny,29,1000,1,153227,40.925192,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0029.266,b9b0177c328391e87bca02fd3cb8d59cc6a6f464219c76b3856d2f6a14982d32
big_buck_bunny,29,2000,1,269974,43.528588,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0029.266,9626a45e99aa1ffd14e1f73d6286dee77d76ad9f507b2f165c8b62308a742e1b
big_buck_bunny,29,4000,1,466960,45.597680,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0029.266,db4d1bdc7c1acedb4f0dd99e53aff7d0b3fdd900fbc4d37b730819a0cb8e036d
big_buck_bunny,29,8000,1,598604,47.000098,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0029.266,46b93c3610cecf556cef10b6589a23bcf0abb78d16010bfcca5894c3679a9801
big_buck_bunny,30,1000,1,140327,43.648357,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0030.266,a43c62ba3e89267e76c37c1ac1e9818d5ca2b5d7dff1f42d2a808019954b4de9
big_buck_bunny,30,2000,1,226432,46.125421,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0030.266,35ada5fa3524e15290a6d0b80126473b8024a27ab4fa76b71bdde95b9d3af931
big_buck_bunny,30,4000,1,324197,47.684120,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0030.266,92ad9db3d560801833781ccd704c13eb4439207b326e740cb9a2085aeb85b88e
big_buck_bunny,30,8000,1,430688,48.830306,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0030.266,eaecbb47fcc38525adfca70257e8e130b624181d86a15645f5b97d1968c99629
big_buck_bunny,31,1000,1,134963,41.903422,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0031.266,ea97e9a5282f1a28456096a4037e258ee0baeefa9f4a80960b816088551885b8
big_buck_bunny,31,2000,1,233036,44.780497,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0031.266,c6fedda9e9dbea127716d50d6323f84cb7dc45d069efcf6b14e4d7034f2b5568
big_buck_bunny,31,4000,1,363634,46.860918,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0031.266,6f6d75072b36cd9ae71b7a5f319bb5149622ea6b6af6ed989a6c62bdf0604de3
big_buck_bunny,31,8000,1,478675,47.999980,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0031.266,c4d4d3221e318251102a1c5535bae7f0ffa76e36b2d26a4dfa2532347a499294
big_buck_bunny,32,1000,1,139336,40.784986,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0032.266,5ecb9f7fc9c8516f8a36c907ee155ce32aa110c5881d935b3ce97860408ce8b5
big_buck_bunny,32,2000,1,231733,43.402347,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0032.266,74f573553af9c1f57e541c1fae5e7b846b542de02aa57b62f4a4bcbde9472622
big_buck_bunny,32,4000,1,380816,45.511070,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0032.266,8778f54535b9f26d0c6297e9dfe98f54c6647b4d76c504e824261b76e6696c7e
big_buck_bunny,32,8000,1,516019,46.805970,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0032.266,d3b446b120cc6e8697a84bc28cf3605b1e26a5c313bb52442f4b20beb2881a04
big_buck_bunny,33,1000,1,133401,39.275963,../encoded/full/big_buck_bunny/bitrate_001000kbps/segment_0033.266,0a5fb98ee744dba4104a8ee4209b374590950e516ee174359e64fec3df2b2a91
big_buck_bunny,33,2000,1,241105,42.205736,../encoded/full/big_buck_bunny/bitrate_002000kbps/segment_0033.266,3bdc37a666647dfe37eefcd33fbbab19c377d921199e872282f5cc4fc0aadb9a
big_buck_bunny,33,4000,1,402425,44.695098,../encoded/full/big_buck_bunny/bitrate_004000kbps/segment_0033.266,8701d01d8d28b5eb29d4877c48a6ef265911c470141bcd4d184f4840bb09767b
big_buck_bunny,33,8000,1,583003,46.408788,../encoded/full/big_buck_bunny/bitrate_008000kbps/segment_0033.266,e6224de3f883b6264b38023e7f51bc4d5fbf9098460cbe7884e65e33a54bf26b
